产品名字,产品型号,产品价格,产品以前价格,产品颜色,产品尺寸,产品详情,产品图片,产品位置,适合人群,产品页面编号,产品url
goods_name,goods_model,goods_price,goods_discount_price,goods_color,goods_size,goods_details,goods_images,goods_num,gender,goods_page,goods_url
Scope Cap,1080-0487-OS,$11.99,$0,Khaki,['all'],"['100% cotton twill', 'Plastic snapback', 'Stitched eyelets', 'Signature striped front panel liner', 'Engineered red and white striped rear tab', 'Custom Herschel Supply Co. embroidered felt patch']","['https://herschel.com/content/dam/herschel/products/1080/1080-0487-OS_01.jpg', 'https://herschel.com/content/dam/herschel/products/1080/1080-0487-OS_02.jpg', 'https://herschel.com/content/dam/herschel/products/1080/1080-0487-OS_03.jpg']",1,men,1,https://herschel.com/shop/headwear/scope-cap?v=1080-0487-OS
Scope Cap,1080-0520-OS,$11.99,$0,Surf the Web,['all'],"['100% cotton twill', 'Plastic snapback', 'Stitched eyelets', 'Signature striped front panel liner', 'Engineered red and white striped rear tab', 'Custom Herschel Supply Co. embroidered felt patch']","['https://herschel.com/content/dam/herschel/products/1080/1080-0520-OS_01.jpg', 'https://herschel.com/content/dam/herschel/products/1080/1080-0520-OS_02.jpg', 'https://herschel.com/content/dam/herschel/products/1080/1080-0520-OS_03.jpg']",1,men,1,https://herschel.com/shop/headwear/scope-cap?v=1080-0520-OS
TM Cap,1079-0348-OS,$29.99,$0,Heather Grey/Black,['all'],"['100% cotton twill', 'Plastic snapback', 'Stitched eyelets', 'Signature striped front panel liner', 'Engineered red and white striped rear tab', 'Custom Herschel Supply Company embroidered felt patch']","['https://herschel.com/content/dam/herschel/products/1079/1079-0348-OS_01.jpg', 'https://herschel.com/content/dam/herschel/products/1079/1079-0348-OS_02.jpg', 'https://herschel.com/content/dam/herschel/products/1079/1079-0348-OS_03.jpg']",2,men,1,https://herschel.com/shop/headwear/tm-cap?v=1079-0348-OS
TM Cap,1079-0733-OS,$29.99,$0,Black/Black,['all'],"['100% cotton twill', 'Plastic snapback', 'Stitched eyelets', 'Signature striped front panel liner', 'Engineered red and white striped rear tab', 'Custom Herschel Supply Company embroidered felt patch']","['https://herschel.com/content/dam/herschel/products/1079/1079-0733-OS_01.jpg', 'https://herschel.com/content/dam/herschel/products/1079/1079-0733-OS_02.jpg', 'https://herschel.com/content/dam/herschel/products/1079/1079-0733-OS_03.jpg']",2,men,1,https://herschel.com/shop/headwear/tm-cap?v=1079-0733-OS
TM Cap,1079-0481-OS,$29.99,$0,TM Cap,['all'],"['100% cotton twill', 'Plastic snapback', 'Stitched eyelets', 'Signature striped front panel liner', 'Engineered red and white striped rear tab', 'Custom Herschel Supply Company embroidered felt patch']","['https://herschel.com/content/dam/herschel/products/1079/1079-0481-OS_01.jpg', 'https://herschel.com/content/dam/herschel/products/1079/1079-0481-OS_02.jpg', 'https://herschel.com/content/dam/herschel/products/1079/1079-0481-OS_03.jpg']",2,men,1,https://herschel.com/shop/headwear/tm-cap?v=1079-0481-OS
TM Cap,1079-0091-OS,$29.99,$0,TM Cap,['all'],"['100% cotton twill', 'Plastic snapback', 'Stitched eyelets', 'Signature striped front panel liner', 'Engineered red and white striped rear tab', 'Custom Herschel Supply Company embroidered felt patch']","['https://herschel.com/content/dam/herschel/products/1079/1079-0091-OS_01.jpg', 'https://herschel.com/content/dam/herschel/products/1079/1079-0091-OS_02.jpg', 'https://herschel.com/content/dam/herschel/products/1079/1079-0091-OS_03.jpg']",2,men,1,https://herschel.com/shop/headwear/tm-cap?v=1079-0091-OS
TM Cap,1079-0523-OS,$29.99,$0,TM Cap,['all'],"['100% cotton twill', 'Plastic snapback', 'Stitched eyelets', 'Signature striped front panel liner', 'Engineered red and white striped rear tab', 'Custom Herschel Supply Company embroidered felt patch']","['https://herschel.com/content/dam/herschel/products/1079/1079-0523-OS_01.jpg', 'https://herschel.com/content/dam/herschel/products/1079/1079-0523-OS_02.jpg', 'https://herschel.com/content/dam/herschel/products/1079/1079-0523-OS_03.jpg']",2,men,1,https://herschel.com/shop/headwear/tm-cap?v=1079-0523-OS
TM Cap,1079-0520-OS,$29.99,$0,TM Cap,['all'],"['100% cotton twill', 'Plastic snapback', 'Stitched eyelets', 'Signature striped front panel liner', 'Engineered red and white striped rear tab', 'Custom Herschel Supply Company embroidered felt patch']","['https://herschel.com/content/dam/herschel/products/1079/1079-0520-OS_01.jpg', 'https://herschel.com/content/dam/herschel/products/1079/1079-0520-OS_02.jpg', 'https://herschel.com/content/dam/herschel/products/1079/1079-0520-OS_03.jpg']",2,men,1,https://herschel.com/shop/headwear/tm-cap?v=1079-0520-OS
Kent Cap,1084-0520-OS,$11.99,$0,Surf the Web/Peacoat,['all'],"['100% cotton twill', 'Pre-curved brim', 'Nylon webbing stretch-fit strap with plastic clip fastener', 'Stitched eyelets', 'Signature striped front panel liner', 'H.S.Co rear embroidery detail', 'Engineered red and white striped rear tab', 'Herschel Supply Company screen printed canvas patch']","['https://herschel.com/content/dam/herschel/products/1084/1084-0520-OS_01.jpg', 'https://herschel.com/content/dam/herschel/products/1084/1084-0520-OS_02.jpg', 'https://herschel.com/content/dam/herschel/products/1084/1084-0520-OS_03.jpg']",3,men,1,https://herschel.com/shop/headwear/kent-cap?v=1084-0520-OS
