产品名字,产品型号,产品价格,产品以前价格,产品颜色,产品尺寸,产品详情,产品图片,产品标题,产品位置,适合人群,产品页面编号,产品评论,产品url
FS H90 CAP 创造者足球帽子,DT5138,¥199,0,黑/白,['OSFM'],[],"['https:https://img.adidas.com.cn/resources/2018/12/7/15441626989665613_500X500.jpg', 'https:https://img.adidas.com.cn/resources/2018/12/7/15441627048608050_500X500.jpg', 'https:https://img.adidas.com.cn/resources/2018/12/7/15441627030325191_500X500.jpg', 'https:https://img.adidas.com.cn/resources/2018/12/7/15441626928664785_500X500.jpg', 'https:https://img.adidas.com.cn/resources/2018/12/7/15441626966475556_500X500.jpg', 'https:https://img.adidas.com.cn/resources/2018/12/7/15441627006701872_500X500.jpg']",中性 足球,10,men,1,"[{'goods_comment_star': 5, 'goods_comment_time': '2018/12/24', 'goods_comment_comment': '外观好，尺码正，质量优，很满意！'}]",https://www.adidas.com.cn/item/DT5138?locale=zh_CN
TREF HERIT TRU 帽子,D98935,¥149,¥299,黑/黑,"['OSFW', 'OSFM']","[' 这款卡车司机帽，以adidas往日款型为灵感，面料舒适，含空气网材幅面和刺绣三叶草徽标。含平檐，旨在助你调整造型。 ', '聚酯纤维', '平檐', '按扣带']","['https:https://img.adidas.com.cn/resources/2018/9/17/15371696216857398_500X500.jpg', 'https:https://img.adidas.com.cn/resources/2018/9/17/15371696139254453_500X500.jpg', 'https:https://img.adidas.com.cn/resources/2018/9/17/15371696080097113_500X500.jpg', 'https:https://img.adidas.com.cn/resources/2018/9/17/15371696182457913_500X500.jpg', 'https:https://img.adidas.com.cn/resources/2018/9/17/15371696112383184_500X500.jpg', 'https:https://img.adidas.com.cn/resources/2018/9/17/1537169615710455_500X500.jpg']",中性 ORIGINALS,11,men,1,"[{'goods_comment_star': 5, 'goods_comment_time': '2018/11/08', 'goods_comment_comment': '不错，又可以调节，全黑很低调很酷～'}]",https://www.adidas.com.cn/item/D98935?locale=zh_CN
adidas NMD CAP 帽子,CE2390,¥349,0,五度灰/黑,['OSFM'],"[' 这款五片式帽子，时尚摩登。采用棉帆布打造，配撞色外缝、平帽檐、及可调节织带搭扣。 ', '平檐', '梭织扣带', '四种语言“The brand with the 3 Stripes”条带', '均码，旨在适合多数人']","['https:https://img.adidas.com.cn/resources/2018/2/5/15178358762849220_500X500.jpg', 'https:https://img.adidas.com.cn/resources/2018/2/5/15178358714466869_500X500.jpg', 'https:https://img.adidas.com.cn/resources/2018/2/5/15178358616051789_500X500.jpg', 'https:https://img.adidas.com.cn/resources/2018/2/5/15178358462057912_500X500.jpg', 'https:https://img.adidas.com.cn/resources/2018/2/5/15178358559778860_500X500.jpg', 'https:https://img.adidas.com.cn/resources/2018/2/5/151783586587755_500X500.jpg']",中性 ORIGINALS,12,men,1,"[{'goods_comment_star': 5, 'goods_comment_time': '2018/12/16', 'goods_comment_comment': '感觉食物好于图片，以后帽子也能有模特照就好了'}, {'goods_comment_star': 5, 'goods_comment_time': '2018/12/16', 'goods_comment_comment': '非常舒适的帽子，实物戴起来比图片好看'}, {'goods_comment_star': 4, 'goods_comment_time': '2018/12/15', 'goods_comment_comment': '帽子是不是有点太低掉了，家里人一直说，是不是工地搬砖配的工作帽子( ￣▽￣)&sigma;'}, {'goods_comment_star': 5, 'goods_comment_time': '2018/05/23', 'goods_comment_comment': '帽子大小适合，戴起来舒服，希望袋久不会变形'}, {'goods_comment_star': 5, 'goods_comment_time': '2018/03/22', 'goods_comment_comment': '帽子做工不错，设计很低调，不仔细看都看不出来是阿迪出品，挺好的，有内涵！关键是阿迪对用户真不错，积分真给力啊！'}]",https://www.adidas.com.cn/item/CE2390?locale=zh_CN
4 PANEL CAP EQT 帽子,CD6952,¥349,0,四度灰/白,['OSFM'],"[' Equipment系列，源自adidas传统，融合复古与摩登。这款帽子，展现Equipment气质。采用梭织面料，挺拔四片式设计。背面隐藏式接缝拉链，拉开后可取出下拉后襟，力求为颈部遮阳。 ', '平檐', '拉链接缝', '四片式结构', '正幅片缀Equipment ADV logo', '侧面缀大号“EQT”印花']","['https:https://img.adidas.com.cn/resources/2018/1/11/15156593510439710_500X500.jpg', 'https:https://img.adidas.com.cn/resources/2018/1/11/1515659346511980_500X500.jpg', 'https:https://img.adidas.com.cn/resources/2018/1/11/15156593298489297_500X500.jpg', 'https:https://img.adidas.com.cn/resources/2018/1/11/15156593236269166_500X500.jpg', 'https:https://img.adidas.com.cn/resources/2018/1/11/15156593178325439_500X500.jpg', 'https:https://img.adidas.com.cn/resources/2018/1/11/15156593346867343_500X500.jpg']",中性 ORIGINALS,13,men,1,"[{'goods_comment_star': 5, 'goods_comment_time': '2018/12/12', 'goods_comment_comment': '不怎么地，帽子甚至还有点儿脏，不知道是什么鬼。'}, {'goods_comment_star': 5, 'goods_comment_time': '2018/04/07', 'goods_comment_comment': '这是一款值得购买的帽子，特别是降价后，面料很棒，功能也很棒。'}]",https://www.adidas.com.cn/item/CD6952?locale=zh_CN
运动帽,CG1780,¥129,0,白/黑/黑,"['OSFW', 'OSFM']","[' 旨在适合户外运动的弹力训练帽。含Climalite汗带。背面按扣搭扣调节。 ', 'Climalite汗带', '中弧度预成型弧形帽檐', '背面可调节束带配扣环', '正面缀浮面adidas Badge of Sport运动徽标']","['https:https://img.adidas.com.cn/resources/2017/12/11/1512995838845194_500X500.jpg', 'https:https://img.adidas.com.cn/resources/2017/12/11/15129958481524233_500X500.jpg', 'https:https://img.adidas.com.cn/resources/2017/12/11/1512995858026160_500X500.jpg', 'https:https://img.adidas.com.cn/resources/2017/12/11/15129958522235464_500X500.jpg', 'https:https://img.adidas.com.cn/resources/2017/12/11/15129958326587447_500X500.jpg', 'https:https://img.adidas.com.cn/resources/2017/12/11/15129958428915486_500X500.jpg']",中性 训练,14,men,1,"[{'goods_comment_star': 5, 'goods_comment_time': '2018/12/21', 'goods_comment_comment': '做工精细，质量杠杠，没有瑕疵值得入手'}, {'goods_comment_star': 5, 'goods_comment_time': '\n\t\t\t\t\t\t\t尺码：OSFM', 'goods_comment_comment': '帽子适合夏天带，稍有些弹性，能包住整个头'}, {'goods_comment_star': 4, 'goods_comment_time': '2018/12/20', 'goods_comment_comment': '带着舒服 就是不耐脏。。需要多清洗'}, {'goods_comment_star': 5, 'goods_comment_time': '\n\t\t\t\t\t\t\t尺码：OSFM', 'goods_comment_comment': '发生的方法发斯蒂芬斯蒂芬顺丰速递发斯蒂芬斯蒂芬'}, {'goods_comment_star': 3, 'goods_comment_time': '2018/11/14', 'goods_comment_comment': '买大了，退货了，尺码没看明白，所以退了'}]",https://www.adidas.com.cn/item/CG1780?locale=zh_CN
帽子,BK7324,¥229,0,黑,"['OSFW', 'OSFM']","[' 这款帽子，承袭adidas Originals经典风格，正面缀大号三叶草logo。 这款平沿帽采用耐用的全棉斜纹布打造，适合日常着用。 ', '平檐', '可调节搭扣', '内接缝含品牌织带', '正面缀刺绣三叶草logo']","['https:https://img.adidas.com.cn/resources/2018/1/12/1515748016151814_500X500.jpg', 'https:https://img.adidas.com.cn/resources/2018/1/12/15157480067222474_500X500.jpg', 'https:https://img.adidas.com.cn/resources/2018/1/12/15157480121254364_500X500.jpg', 'https:https://img.adidas.com.cn/resources/2018/1/12/15157480346876963_500X500.jpg', 'https:https://img.adidas.com.cn/resources/2018/1/12/15157480285672770_500X500.jpg', 'https:https://img.adidas.com.cn/resources/2018/1/12/15157480235341548_500X500.jpg']",中性 ORIGINALS,15,men,1,"[{'goods_comment_star': 5, 'goods_comment_time': '2018/12/23', 'goods_comment_comment': '怎么说呢，我很好看帽子颜值高，顺便把积分兑换下'}, {'goods_comment_star': 5, 'goods_comment_time': '\n\t\t\t\t\t\t\t尺码：OSFM', 'goods_comment_comment': '炸街还不错，配上卫衣叼炸天，大脸戴上显脸小'}, {'goods_comment_star': 5, 'goods_comment_time': '2018/12/17', 'goods_comment_comment': '这顶帽子帽子比较不一样哈哈，适合潮潮的穿搭'}, {'goods_comment_star': 5, 'goods_comment_time': '2018/12/16', 'goods_comment_comment': '帽子质量不错，logo正上方有一个隆起的角。根据不同的风格搭配'}, {'goods_comment_star': 5, 'goods_comment_time': '2018/12/16', 'goods_comment_comment': '总体来说还不是不错，但是收到的时候有一点压！'}]",https://www.adidas.com.cn/item/BK7324?locale=zh_CN
TANGO M CAP 帽子,S99048,¥129,0,蓝/中麻灰,['OSFM'],[],"['https:https://img.adidas.com.cn/resources/2018/12/11/15444931501943663_500X500.jpg', 'https:https://img.adidas.com.cn/resources/2018/12/11/15444931564735760_500X500.jpg', 'https:https://img.adidas.com.cn/resources/2018/12/11/1544493175916269_500X500.jpg', 'https:https://img.adidas.com.cn/resources/2018/12/11/15444931696606282_500X500.jpg', 'https:https://img.adidas.com.cn/resources/2018/12/11/15444931655792441_500X500.jpg', 'https:https://img.adidas.com.cn/resources/2018/12/11/15444931457754992_500X500.jpg', 'https:https://img.adidas.com.cn/resources/2018/12/11/15444931624909134_500X500.jpg']",男子 足球,1,women,2,[],https://www.adidas.com.cn/item/S99048?locale=zh_CN
BASEB CLASS TRE 帽子,EC3603,¥149,0,黑/白,"['OSFW', 'OSFM']",[],"['https:https://img.adidas.com.cn/resources/2018/12/7/15441660972914494_500X500.jpg', 'https:https://img.adidas.com.cn/resources/2018/12/7/15441661010871243_500X500.jpg', 'https:https://img.adidas.com.cn/resources/2018/12/7/1544166093057856_500X500.jpg', 'https:https://img.adidas.com.cn/resources/2018/12/7/15441660948558801_500X500.jpg', 'https:https://img.adidas.com.cn/resources/2018/12/7/15441660907822647_500X500.jpg', 'https:https://img.adidas.com.cn/resources/2018/12/7/15441660882203005_500X500.jpg']",中性 ORIGINALS,2,women,2,"[{'goods_comment_star': 3, 'goods_comment_time': '2018/12/25', 'goods_comment_comment': '帽子感觉还不错，大小可调整，质量还不错，值得推荐'}, {'goods_comment_star': 5, 'goods_comment_time': '\n\t\t\t\t\t\t\t尺码：OSFM', 'goods_comment_comment': '6666666666666666'}, {'goods_comment_star': 5, 'goods_comment_time': '2018/12/23', 'goods_comment_comment': '好看实惠，还是阿迪达斯比较良心'}, {'goods_comment_star': 5, 'goods_comment_time': '\n\t\t\t\t\t\t\t尺码：OSFM', 'goods_comment_comment': '外观好，尺码正，质量优，很满意！'}, {'goods_comment_star': 5, 'goods_comment_time': '2018/12/21', 'goods_comment_comment': '外观好，尺码正，质量优，很满意！'}]",https://www.adidas.com.cn/item/EC3603?locale=zh_CN
AC CAP TRE FLAT 帽子,DV0236,¥299,0,黑/白,"['OSFW', 'OSFM']",[],"['https:https://img.adidas.com.cn/resources/2018/12/7/15441656692124877_500X500.jpg', 'https:https://img.adidas.com.cn/resources/2018/12/7/15441656674956284_500X500.jpg', 'https:https://img.adidas.com.cn/resources/2018/12/7/15441656773858677_500X500.jpg', 'https:https://img.adidas.com.cn/resources/2018/12/7/15441656744746532_500X500.jpg', 'https:https://img.adidas.com.cn/resources/2018/12/7/15441656717009854_500X500.jpg', 'https:https://img.adidas.com.cn/resources/2018/12/7/15441656792758587_500X500.jpg']",中性 ORIGINALS,3,women,2,"[{'goods_comment_star': 5, 'goods_comment_time': '2018/12/16', 'goods_comment_comment': '尺码正好、非常舒适、做工优质。虽然对我来说贵了，但还是忍不住买了。满意'}]",https://www.adidas.com.cn/item/DV0236?locale=zh_CN
AC CAP TRE FLAT 帽子,DV0235,¥299,0,灰粉/白,"['OSFW', 'OSFM']",[],"['https:https://img.adidas.com.cn/resources/2018/12/7/15441657158363213_500X500.jpg', 'https:https://img.adidas.com.cn/resources/2018/12/7/15441657200707599_500X500.jpg', 'https:https://img.adidas.com.cn/resources/2018/12/7/15441657182844320_500X500.jpg', 'https:https://img.adidas.com.cn/resources/2018/12/7/1544165721727747_500X500.jpg', 'https:https://img.adidas.com.cn/resources/2018/12/7/15441657254495613_500X500.jpg', 'https:https://img.adidas.com.cn/resources/2018/12/7/15441657133056007_500X500.jpg']",中性 ORIGINALS,4,women,2,"[{'goods_comment_star': 5, 'goods_comment_time': '2018/12/16', 'goods_comment_comment': '尺码正好、非常舒适、做工优质。虽然对我来说贵了，但还是忍不住买了。满意'}]",https://www.adidas.com.cn/item/DV0235?locale=zh_CN
C40 LINEAR CAP 运动帽,DU8151,¥129,0,黑/白,"['OSFW', 'OSFM']",[],"['https:https://img.adidas.com.cn/resources/2018/12/7/15441508593926964_500X500.jpg', 'https:https://img.adidas.com.cn/resources/2018/12/7/15441508577708138_500X500.jpg', 'https:https://img.adidas.com.cn/resources/2018/12/7/15441508560408490_500X500.jpg', 'https:https://img.adidas.com.cn/resources/2018/12/7/15441508657757473_500X500.jpg', 'https:https://img.adidas.com.cn/resources/2018/12/7/15441508686082002_500X500.jpg', 'https:https://img.adidas.com.cn/resources/2018/12/7/15441508611271924_500X500.jpg']",中性 训练,5,women,2,"[{'goods_comment_star': 5, 'goods_comment_time': '2018/12/19', 'goods_comment_comment': '好很好好很好好很好好很好好很好好很好'}]",https://www.adidas.com.cn/item/DU8151?locale=zh_CN
6P 3S CAP COTTO 运动帽,DU0197,¥99,0,白/黑/黑,"['OSFW', 'OSFM']","[' 这款帽子采用Climalite面料打造，力求助你保持干爽。背面配可调节按扣，预成型帽檐缀三条纹标志。 ', 'Climalite面料', '中号预成型帽檐缀刺绣三条纹', '背面可调节束带配扣环', '六片式结构', '正面饰adidas绣标', '均码，旨在适合多数人使用']","['https:https://img.adidas.com.cn/resources/2018/12/7/1544150810947236_500X500.jpg', 'https:https://img.adidas.com.cn/resources/2018/12/7/15441508091772653_500X500.jpg', 'https:https://img.adidas.com.cn/resources/2018/12/7/15441508071676987_500X500.jpg', 'https:https://img.adidas.com.cn/resources/2018/12/7/15441507950757669_500X500.jpg', 'https:https://img.adidas.com.cn/resources/2018/12/7/15441507996583903_500X500.jpg', 'https:https://img.adidas.com.cn/resources/2018/12/7/15441508043492170_500X500.jpg']",中性 训练,6,women,2,"[{'goods_comment_star': 5, 'goods_comment_time': '2018/04/06', 'goods_comment_comment': '时尚潮流非常喜欢，以后常来买衣服鞋子帽子'}, {'goods_comment_star': 5, 'goods_comment_time': '2018/12/20', 'goods_comment_comment': '很好很棒，非常喜欢。以后还会继续买阿迪。我爱阿迪达斯'}, {'goods_comment_star': 5, 'goods_comment_time': '2018/12/20', 'goods_comment_comment': '质量很好，顺丰快递很快，希望更多的朋友可以信赖adidas官网，服务态度特好，我会再次光顾，也会介绍朋友一起购买。'}, {'goods_comment_star': 5, 'goods_comment_time': '2018/12/20', 'goods_comment_comment': '质量很好，顺丰快递很快，希望更多的朋友可以信赖adidas官网，服务态度特好，我会再次光顾，也会介绍朋友一起购买。'}, {'goods_comment_star': 5, 'goods_comment_time': '2018/12/20', 'goods_comment_comment': '质量很好！非常满意！完全超出期望值，发货速度快，包装仔细、严实，顺丰公司服务态度很好，运送速度很快，很满意的一次购物！'}]",https://www.adidas.com.cn/item/DU0197?locale=zh_CN
